class_id,service_name,availability,exec_time,throughput
77,сервіс_77_53,0.99,0.27,65
77,сервіс_77_54,0.97,0.43,65
77,сервіс_77_55,0.94,0.49,60
77,сервіс_77_56,0.87,0.22,58
77,сервіс_77_57,0.97,0.17,82
77,сервіс_77_58,0.89,0.46,98
77,сервіс_77_59,0.85,0.37,63
77,сервіс_77_60,0.95,0.2,75
77,сервіс_77_61,0.85,0.13,60
77,сервіс_77_62,0.89,0.48,78
77,сервіс_77_63,0.95,0.31,87
77,сервіс_77_64,0.9,0.46,74
77,сервіс_77_65,0.97,0.4,71
77,сервіс_77_66,0.93,0.4,72
77,сервіс_77_67,0.95,0.15,62
77,сервіс_77_68,0.94,0.25,76
77,сервіс_77_69,0.85,0.32,94
77,сервіс_77_70,0.97,0.16,63
77,сервіс_77_71,0.94,0.42,58
77,сервіс_77_72,0.86,0.2,58
77,сервіс_77_73,0.96,0.36,58
77,сервіс_77_74,0.95,0.4,80
77,сервіс_77_75,0.9,0.39,57
77,сервіс_77_76,0.95,0.47,72
77,сервіс_77_77,0.95,0.2,78
77,сервіс_77_78,0.92,0.16,80
77,сервіс_77_79,0.88,0.12,85
77,сервіс_77_80,0.86,0.42,72
77,сервіс_77_81,0.98,0.32,70
77,сервіс_77_82,0.91,0.46,68
77,сервіс_77_83,0.86,0.2,96
77,сервіс_77_84,0.93,0.49,88
77,сервіс_77_85,0.89,0.38,83
77,сервіс_77_86,0.88,0.11,64
77,сервіс_77_87,0.93,0.21,60
77,сервіс_77_88,0.94,0.11,66
78,сервіс_78_1,0.87,0.23,96
78,сервіс_78_2,0.87,0.31,62
78,сервіс_78_3,0.9,0.17,70
78,сервіс_78_4,0.86,0.17,67
78,сервіс_78_5,0.98,0.36,78
78,сервіс_78_6,0.88,0.15,59
78,сервіс_78_7,0.98,0.45,50
78,сервіс_78_8,0.96,0.48,54
78,сервіс_78_9,0.94,0.39,86
78,сервіс_78_10,0.88,0.4,70
78,сервіс_78_11,0.89,0.11,94
78,сервіс_78_12,0.96,0.43,68
78,сервіс_78_13,0.94,0.36,76
78,сервіс_78_14,0.85,0.43,93
78,сервіс_78_15,0.94,0.35,78
78,сервіс_78_16,0.86,0.18,93
78,сервіс_78_17,0.91,0.25,98
78,сервіс_78_18,0.95,0.12,98
78,сервіс_78_19,0.86,0.15,56
78,сервіс_78_20,0.93,0.46,94
78,сервіс_78_21,0.93,0.41,65
78,сервіс_78_22,0.91,0.25,62
78,сервіс_78_23,0.87,0.16,64
78,сервіс_78_24,0.87,0.36,98
78,сервіс_78_25,0.88,0.28,88
78,сервіс_78_26,0.98,0.27,69
78,сервіс_78_27,0.94,0.34,83
78,сервіс_78_28,0.9,0.31,76
78,сервіс_78_29,0.92,0.16,72
78,сервіс_78_30,0.94,0.26,74
78,сервіс_78_31,0.98,0.32,74
78,сервіс_78_32,0.98,0.47,92
78,сервіс_78_33,0.98,0.16,78
79,сервіс_79_1,0.97,0.12,63
79,сервіс_79_2,0.91,0.38,57
79,сервіс_79_3,0.95,0.47,92
79,сервіс_79_4,0.93,0.38,95
79,сервіс_79_5,0.95,0.49,100
79,сервіс_79_6,0.93,0.49,57
79,сервіс_79_7,0.86,0.47,92
79,сервіс_79_8,0.92,0.27,90
79,сервіс_79_9,0.89,0.22,57
79,сервіс_79_10,0.89,0.12,62
79,сервіс_79_11,0.88,0.16,67
79,сервіс_79_12,0.97,0.37,66
79,сервіс_79_13,0.86,0.22,69
79,сервіс_79_14,0.9,0.38,68
79,сервіс_79_15,0.92,0.12,93
79,сервіс_79_16,0.88,0.31,92
79,сервіс_79_17,0.95,0.46,95
79,сервіс_79_18,0.98,0.32,89
79,сервіс_79_19,0.86,0.25,97
79,сервіс_79_20,0.95,0.35,57
79,сервіс_79_21,0.85,0.27,83
79,сервіс_79_22,0.86,0.34,53
79,сервіс_79_23,0.92,0.4,54
79,сервіс_79_24,0.94,0.12,59
79,сервіс_79_25,0.88,0.34,92
79,сервіс_79_26,0.9,0.39,58
79,сервіс_79_27,0.93,0.42,59
79,сервіс_79_28,0.91,0.18,76
79,сервіс_79_29,0.97,0.15,66
79,сервіс_79_30,0.96,0.16,89
79,сервіс_79_31,0.9,0.29,95
79,сервіс_79_32,0.86,0.22,96
79,сервіс_79_33,0.92,0.49,90
79,сервіс_79_34,0.85,0.24,65
79,сервіс_79_35,0.87,0.19,86
79,сервіс_79_36,0.9,0.3,78
79,сервіс_79_37,0.9,0.47,79
79,сервіс_79_38,0.86,0.46,100
79,сервіс_79_39,0.99,0.46,58
79,сервіс_79_40,0.98,0.38,62
79,сервіс_79_41,0.98,0.46,73
79,сервіс_79_42,0.89,0.41,96
79,сервіс_79_43,0.86,0.35,79
79,сервіс_79_44,0.9,0.3,73
79,сервіс_79_45,0.86,0.46,90
79,сервіс_79_46,0.88,0.37,85
79,сервіс_79_47,0.87,0.38,88
79,сервіс_79_48,0.86,0.33,72
80,сервіс_80_1,0.89,0.25,75
80,сервіс_80_2,0.87,0.44,100
80,сервіс_80_3,0.91,0.19,96
80,сервіс_80_4,0.86,0.36,87
80,сервіс_80_5,0.92,0.29,54
80,сервіс_80_6,0.89,0.35,63
80,сервіс_80_7,0.98,0.18,51
80,сервіс_80_8,0.94,0.48,80
80,сервіс_80_9,0.96,0.12,100
80,сервіс_80_10,0.87,0.4,74
80,сервіс_80_11,0.94,0.15,55
80,сервіс_80_12,0.91,0.14,88
80,сервіс_80_13,0.98,0.13,76
80,сервіс_80_14,0.92,0.11,65
80,сервіс_80_15,0.91,0.38,93
80,сервіс_80_16,0.87,0.18,98
80,сервіс_80_17,0.92,0.43,73
80,сервіс_80_18,0.86,0.33,63
80,сервіс_80_19,0.93,0.48,84
80,сервіс_80_20,0.96,0.37,89
80,сервіс_80_21,0.86,0.41,90
80,сервіс_80_22,0.9,0.24,53
80,сервіс_80_23,0.9,0.11,63
80,сервіс_80_24,0.97,0.31,70
80,сервіс_80_25,0.86,0.41,71
80,сервіс_80_26,0.97,0.29,90
80,сервіс_80_27,0.95,0.15,68
80,сервіс_80_28,0.88,0.35,91
80,сервіс_80_29,0.96,0.17,96
80,сервіс_80_30,0.94,0.12,55
80,сервіс_80_31,0.97,0.35,81
80,сервіс_80_32,0.88,0.46,83
80,сервіс_80_33,0.94,0.19,60
80,сервіс_80_34,0.87,0.25,91
80,сервіс_80_35,0.88,0.41,75
80,сервіс_80_36,0.91,0.5,79
80,сервіс_80_37,0.99,0.14,67
80,сервіс_80_38,0.96,0.5,82
80,сервіс_80_39,0.88,0.18,98
80,сервіс_80_40,0.88,0.4,99
80,сервіс_80_41,0.89,0.26,59
80,сервіс_80_42,0.9,0.21,60
80,сервіс_80_43,0.89,0.3,73
80,сервіс_80_44,0.89,0.37,63
80,сервіс_80_45,0.94,0.4,66
80,сервіс_80_46,0.98,0.2,76
80,сервіс_80_47,0.97,0.38,73
80,сервіс_80_48,0.9,0.48,93
80,сервіс_80_49,0.94,0.38,73
80,сервіс_80_50,0.92,0.39,76
80,сервіс_80_51,0.94,0.39,61
80,сервіс_80_52,0.91,0.17,100
80,сервіс_80_53,0.98,0.23,54
80,сервіс_80_54,0.87,0.27,58
80,сервіс_80_55,0.98,0.44,79
80,сервіс_80_56,0.89,0.1,88
80,сервіс_80_57,0.93,0.26,53
80,сервіс_80_58,0.95,0.4,74
80,сервіс_80_59,0.98,0.46,85
80,сервіс_80_60,0.86,0.15,81
80,сервіс_80_61,0.91,0.16,68
80,сервіс_80_62,0.89,0.42,96
80,сервіс_80_63,0.92,0.41,90
80,сервіс_80_64,0.97,0.38,76
80,сервіс_80_65,0.85,0.5,57
80,сервіс_80_66,0.96,0.18,80
80,сервіс_80_67,0.99,0.15,58
80,сервіс_80_68,0.96,0.43,76
80,сервіс_80_69,0.95,0.37,60
81,сервіс_81_1,0.99,0.36,76
81,сервіс_81_2,0.9,0.33,59
81,сервіс_81_3,0.92,0.21,94
81,сервіс_81_4,0.86,0.31,81
81,сервіс_81_5,0.96,0.38,81
81,сервіс_81_6,0.86,0.3,64
81,сервіс_81_7,0.94,0.15,66
81,сервіс_81_8,0.9,0.31,80
81,сервіс_81_9,0.9,0.23,90
81,сервіс_81_10,0.88,0.26,67
81,сервіс_81_11,0.93,0.2,71
81,сервіс_81_12,0.89,0.21,60
81,сервіс_81_13,0.85,0.24,97
81,сервіс_81_14,0.93,0.23,99
81,сервіс_81_15,0.97,0.32,96
81,сервіс_81_16,0.86,0.35,95
81,сервіс_81_17,0.88,0.45,85
81,сервіс_81_18,0.86,0.23,98
81,сервіс_81_19,0.87,0.26,60
81,сервіс_81_20,0.92,0.42,82
81,сервіс_81_21,0.97,0.24,95
81,сервіс_81_22,0.99,0.45,81
81,сервіс_81_23,0.91,0.47,72
81,сервіс_81_24,0.98,0.16,62
81,сервіс_81_25,0.96,0.18,61
81,сервіс_81_26,0.87,0.43,66
81,сервіс_81_27,0.92,0.16,64
81,сервіс_81_28,0.86,0.19,58
81,сервіс_81_29,0.9,0.31,85
81,сервіс_81_30,0.87,0.47,89
81,сервіс_81_31,0.91,0.24,94
81,сервіс_81_32,0.87,0.38,63
81,сервіс_81_33,0.91,0.25,91
81,сервіс_81_34,0.87,0.17,84
81,сервіс_81_35,0.89,0.44,77
81,сервіс_81_36,0.85,0.25,81
81,сервіс_81_37,0.96,0.17,70
81,сервіс_81_38,0.88,0.18,56
81,сервіс_81_39,0.94,0.32,61
81,сервіс_81_40,0.86,0.16,94
81,сервіс_81_41,0.95,0.15,100
81,сервіс_81_42,0.9,0.48,91
81,сервіс_81_43,0.91,0.46,84
81,сервіс_81_44,0.91,0.5,95
81,сервіс_81_45,0.86,0.18,73
81,сервіс_81_46,0.93,0.48,53
81,сервіс_81_47,0.88,0.42,62
81,сервіс_81_48,0.93,0.23,85
81,сервіс_81_49,0.9,0.45,60
81,сервіс_81_50,0.95,0.37,55
81,сервіс_81_51,0.94,0.41,56
81,сервіс_81_52,0.93,0.3,84
81,сервіс_81_53,0.93,0.28,70
81,сервіс_81_54,0.89,0.26,56
81,сервіс_81_55,0.95,0.17,62
81,сервіс_81_56,0.97,0.33,69
81,сервіс_81_57,0.89,0.47,84
81,сервіс_81_58,0.89,0.29,85
81,сервіс_81_59,0.85,0.5,65
81,сервіс_81_60,0.89,0.11,59
81,сервіс_81_61,0.96,0.39,79
81,сервіс_81_62,0.92,0.12,69
81,сервіс_81_63,0.93,0.3,70
81,сервіс_81_64,0.95,0.5,51
81,сервіс_81_65,0.97,0.13,95
81,сервіс_81_66,0.88,0.31,74
81,сервіс_81_67,0.98,0.39,83
81,сервіс_81_68,0.98,0.38,68
81,сервіс_81_69,0.92,0.28,100
81,сервіс_81_70,0.96,0.16,80
81,сервіс_81_71,0.92,0.13,92
81,сервіс_81_72,0.87,0.14,82
81,сервіс_81_73,0.91,0.47,62
81,сервіс_81_74,0.9,0.46,78
81,сервіс_81_75,0.95,0.42,84
81,сервіс_81_76,0.96,0.41,63
81,сервіс_81_77,0.91,0.17,51
81,сервіс_81_78,0.92,0.18,80
81,сервіс_81_79,0.97,0.19,64
81,сервіс_81_80,0.96,0.23,56
81,сервіс_81_81,0.95,0.4,74
81,сервіс_81_82,0.95,0.35,85
81,сервіс_81_83,0.98,0.34,54
81,сервіс_81_84,0.96,0.23,94
81,сервіс_81_85,0.91,0.4,62
81,сервіс_81_86,0.99,0.28,81
81,сервіс_81_87,0.98,0.2,93
81,сервіс_81_88,0.9,0.33,50
81,сервіс_81_89,0.88,0.16,96
81,сервіс_81_90,0.91,0.43,63
81,сервіс_81_91,0.92,0.46,84
81,сервіс_81_92,0.86,0.36,79
81,сервіс_81_93,0.86,0.11,88
81,сервіс_81_94,0.89,0.28,69
81,сервіс_81_95,0.93,0.47,83
81,сервіс_81_96,0.92,0.47,61
82,сервіс_82_1,0.89,0.12,92
82,сервіс_82_2,0.87,0.42,93
82,сервіс_82_3,0.89,0.29,69
82,сервіс_82_4,0.86,0.4,92
82,сервіс_82_5,0.9,0.29,90
82,сервіс_82_6,0.94,0.49,73
82,сервіс_82_7,0.9,0.43,53
82,сервіс_82_8,0.88,0.13,96
82,сервіс_82_9,0.87,0.1,94
82,сервіс_82_10,0.86,0.37,94
82,сервіс_82_11,0.91,0.41,57
82,сервіс_82_12,0.89,0.41,50
82,сервіс_82_13,0.95,0.46,63
82,сервіс_82_14,0.94,0.1,77
82,сервіс_82_15,0.99,0.27,71
82,сервіс_82_16,0.97,0.26,59
82,сервіс_82_17,0.97,0.33,56
82,сервіс_82_18,0.96,0.32,88
82,сервіс_82_19,0.92,0.17,92
82,сервіс_82_20,0.94,0.47,93
82,сервіс_82_21,0.97,0.46,93
82,сервіс_82_22,0.88,0.31,83
82,сервіс_82_23,0.95,0.25,52
82,сервіс_82_24,0.9,0.32,86
82,сервіс_82_25,0.95,0.33,56
82,сервіс_82_26,0.96,0.2,97
82,сервіс_82_27,0.85,0.27,71
82,сервіс_82_28,0.88,0.36,71
82,сервіс_82_29,0.96,0.21,81
82,сервіс_82_30,0.97,0.3,96
82,сервіс_82_31,0.85,0.12,61
82,сервіс_82_32,0.9,0.46,76
82,сервіс_82_33,0.88,0.19,52
82,сервіс_82_34,0.98,0.16,77
82,сервіс_82_35,0.92,0.14,51
83,сервіс_83_1,0.85,0.48,74
83,сервіс_83_2,0.97,0.34,60
83,сервіс_83_3,0.92,0.23,96
83,сервіс_83_4,0.93,0.38,69
83,сервіс_83_5,0.9,0.11,75
83,сервіс_83_6,0.91,0.3,69
83,сервіс_83_7,0.97,0.15,92
83,сервіс_83_8,0.96,0.26,58
83,сервіс_83_9,0.89,0.46,82
83,сервіс_83_10,0.85,0.17,67
83,сервіс_83_11,0.97,0.19,78
83,сервіс_83_12,0.9,0.13,88
83,сервіс_83_13,0.87,0.16,65
83,сервіс_83_14,0.89,0.28,72
83,сервіс_83_15,0.9,0.11,90
83,сервіс_83_16,0.91,0.27,86
83,сервіс_83_17,0.98,0.25,74
83,сервіс_83_18,0.92,0.39,85
83,сервіс_83_19,0.92,0.14,79
83,сервіс_83_20,0.9,0.47,88
83,сервіс_83_21,0.88,0.19,62
83,сервіс_83_22,0.94,0.44,90
84,сервіс_84_1,0.93,0.29,67
84,сервіс_84_2,0.92,0.21,50
84,сервіс_84_3,0.98,0.16,55
84,сервіс_84_4,0.92,0.22,78
84,сервіс_84_5,0.98,0.41,76
84,сервіс_84_6,0.85,0.35,68
84,сервіс_84_7,0.99,0.33,90
84,сервіс_84_8,0.95,0.11,80
84,сервіс_84_9,0.98,0.2,93
84,сервіс_84_10,0.9,0.25,64
84,сервіс_84_11,0.92,0.39,82
84,сервіс_84_12,0.88,0.23,71
84,сервіс_84_13,0.88,0.11,58
84,сервіс_84_14,0.87,0.38,87
84,сервіс_84_15,0.88,0.31,80
84,сервіс_84_16,0.94,0.34,93
84,сервіс_84_17,0.98,0.15,52
84,сервіс_84_18,0.96,0.48,65
84,сервіс_84_19,0.96,0.12,96
84,сервіс_84_20,0.95,0.13,69
84,сервіс_84_21,0.96,0.32,73
84,сервіс_84_22,0.86,0.5,58
84,сервіс_84_23,0.89,0.49,50
84,сервіс_84_24,0.88,0.19,66
84,сервіс_84_25,0.86,0.17,50
84,сервіс_84_26,0.99,0.17,100
84,сервіс_84_27,0.87,0.14,76
84,сервіс_84_28,0.93,0.18,94
84,сервіс_84_29,0.97,0.39,98
84,сервіс_84_30,0.91,0.25,97
84,сервіс_84_31,0.94,0.37,75
84,сервіс_84_32,0.91,0.45,75
84,сервіс_84_33,0.93,0.47,64
84,сервіс_84_34,0.89,0.47,63
84,сервіс_84_35,0.96,0.48,90
84,сервіс_84_36,0.86,0.29,56
84,сервіс_84_37,0.9,0.39,61
84,сервіс_84_38,0.95,0.38,81
84,сервіс_84_39,0.95,0.21,70
84,сервіс_84_40,0.88,0.29,79
84,сервіс_84_41,0.93,0.12,99
84,сервіс_84_42,0.92,0.32,60
84,сервіс_84_43,0.94,0.23,97
84,сервіс_84_44,0.86,0.29,78
84,сервіс_84_45,0.97,0.43,69
84,сервіс_84_46,0.92,0.21,54
84,сервіс_84_47,0.88,0.38,70
84,сервіс_84_48,0.89,0.4,86
84,сервіс_84_49,0.87,0.24,57
84,сервіс_84_50,0.86,0.45,69
84,сервіс_84_51,0.98,0.35,79
84,сервіс_84_52,0.91,0.34,94
84,сервіс_84_53,0.98,0.46,72
84,сервіс_84_54,0.93,0.38,97
84,сервіс_84_55,0.98,0.25,81
84,сервіс_84_56,0.87,0.12,51
84,сервіс_84_57,0.98,0.25,100
84,сервіс_84_58,0.92,0.4,65
84,сервіс_84_59,0.85,0.32,72
84,сервіс_84_60,0.85,0.3,69
84,сервіс_84_61,0.97,0.24,89
84,сервіс_84_62,0.95,0.16,74
84,сервіс_84_63,0.92,0.37,54
84,сервіс_84_64,0.91,0.15,85
84,сервіс_84_65,0.99,0.1,97
84,сервіс_84_66,0.88,0.42,88
84,сервіс_84_67,0.87,0.49,75
84,сервіс_84_68,0.9,0.28,57
84,сервіс_84_69,0.87,0.12,85
84,сервіс_84_70,0.86,0.42,67
84,сервіс_84_71,0.95,0.19,74
84,сервіс_84_72,0.97,0.23,87
84,сервіс_84_73,0.98,0.25,62
84,сервіс_84_74,0.96,0.4,84
84,сервіс_84_75,0.87,0.41,78
84,сервіс_84_76,0.96,0.14,57
84,сервіс_84_77,0.95,0.43,62
84,сервіс_84_78,0.91,0.35,93
84,сервіс_84_79,0.96,0.32,97
84,сервіс_84_80,0.97,0.35,81
84,сервіс_84_81,0.91,0.1,72
84,сервіс_84_82,0.92,0.24,87
84,сервіс_84_83,0.92,0.16,71
84,сервіс_84_84,0.9,0.39,100
84,сервіс_84_85,0.91,0.25,64
85,сервіс_85_1,0.91,0.43,98
85,сервіс_85_2,0.93,0.21,54
85,сервіс_85_3,0.97,0.25,56
85,сервіс_85_4,0.9,0.28,74
85,сервіс_85_5,0.98,0.44,52
85,сервіс_85_6,0.89,0.4,57
85,сервіс_85_7,0.99,0.15,63
85,сервіс_85_8,0.86,0.25,73
85,сервіс_85_9,0.88,0.38,52
85,сервіс_85_10,0.86,0.33,94
85,сервіс_85_11,0.89,0.44,82
85,сервіс_85_12,0.99,0.28,100
85,сервіс_85_13,0.88,0.46,67
85,сервіс_85_14,0.85,0.46,79
85,сервіс_85_15,0.91,0.28,70
85,сервіс_85_16,0.92,0.42,75
85,сервіс_85_17,0.9,0.26,89
85,сервіс_85_18,0.88,0.12,69
85,сервіс_85_19,0.86,0.47,85
85,сервіс_85_20,0.87,0.4,53
85,сервіс_85_21,0.99,0.28,91
85,сервіс_85_22,0.86,0.43,94
85,сервіс_85_23,0.97,0.29,100
85,сервіс_85_24,0.85,0.22,66
85,сервіс_85_25,0.88,0.47,84
86,сервіс_86_1,0.93,0.27,96
86,сервіс_86_2,0.96,0.11,77
86,сервіс_86_3,0.9,0.17,64
86,сервіс_86_4,0.9,0.21,57
86,сервіс_86_5,0.9,0.33,70
86,сервіс_86_6,0.87,0.14,88
86,сервіс_86_7,0.91,0.17,70
86,сервіс_86_8,0.93,0.47,59
86,сервіс_86_9,0.99,0.28,72
86,сервіс_86_10,0.91,0.12,74
86,сервіс_86_11,0.96,0.26,72
86,сервіс_86_12,0.89,0.26,73
86,сервіс_86_13,0.89,0.24,72
86,сервіс_86_14,0.93,0.11,98
86,сервіс_86_15,0.91,0.45,95
86,сервіс_86_16,0.96,0.25,69
86,сервіс_86_17,0.9,0.41,59
86,сервіс_86_18,0.88,0.43,59
86,сервіс_86_19,0.88,0.18,70
86,сервіс_86_20,0.86,0.29,98
86,сервіс_86_21,0.87,0.35,60
86,сервіс_86_22,0.97,0.33,53
86,сервіс_86_23,0.91,0.19,92
86,сервіс_86_24,0.86,0.16,71
86,сервіс_86_25,0.95,0.4,85
86,сервіс_86_26,0.97,0.46,98
86,сервіс_86_27,0.93,0.15,66
86,сервіс_86_28,0.89,0.43,53
86,сервіс_86_29,0.89,0.25,84
86,сервіс_86_30,0.97,0.23,67
86,сервіс_86_31,0.99,0.24,80
86,сервіс_86_32,0.94,0.4,83
86,сервіс_86_33,0.9,0.48,93
86,сервіс_86_34,0.91,0.16,61
86,сервіс_86_35,0.97,0.27,95
86,сервіс_86_36,0.85,0.45,92
86,сервіс_86_37,0.98,0.41,70
86,сервіс_86_38,0.92,0.22,65
86,сервіс_86_39,0.92,0.4,54
86,сервіс_86_40,0.97,0.25,73
86,сервіс_86_41,0.91,0.11,55
86,сервіс_86_42,0.88,0.28,92
86,сервіс_86_43,0.92,0.28,72
86,сервіс_86_44,0.86,0.33,75
86,сервіс_86_45,0.96,0.26,64
86,сервіс_86_46,0.87,0.41,61
86,сервіс_86_47,0.95,0.35,96
86,сервіс_86_48,0.9,0.48,80
86,сервіс_86_49,0.92,0.27,76
86,сервіс_86_50,0.95,0.31,63
86,сервіс_86_51,0.86,0.44,81
86,сервіс_86_52,0.9,0.11,97
86,сервіс_86_53,0.89,0.16,80
86,сервіс_86_54,0.95,0.42,72
86,сервіс_86_55,0.93,0.25,89
86,сервіс_86_56,0.96,0.44,52
86,сервіс_86_57,0.94,0.39,100
86,сервіс_86_58,0.97,0.34,55
86,сервіс_86_59,0.95,0.47,100
86,сервіс_86_60,0.86,0.12,70
86,сервіс_86_61,0.86,0.14,84
86,сервіс_86_62,0.91,0.45,90
86,сервіс_86_63,0.88,0.44,55
86,сервіс_86_64,0.91,0.42,91
86,сервіс_86_65,0.93,0.13,63
86,сервіс_86_66,0.99,0.3,63
86,сервіс_86_67,0.94,0.44,99
86,сервіс_86_68,0.95,0.35,50
86,сервіс_86_69,0.96,0.42,58
86,сервіс_86_70,0.98,0.46,79
86,сервіс_86_71,0.96,0.38,56
86,сервіс_86_72,0.95,0.31,73
86,сервіс_86_73,0.95,0.26,72
86,сервіс_86_74,0.95,0.34,95
86,сервіс_86_75,0.94,0.46,60
86,сервіс_86_76,0.87,0.17,100
86,сервіс_86_77,0.88,0.21,63
86,сервіс_86_78,0.89,0.26,89
86,сервіс_86_79,0.91,0.13,59
86,сервіс_86_80,0.94,0.19,76
86,сервіс_86_81,0.9,0.37,59
86,сервіс_86_82,0.9,0.25,73
86,сервіс_86_83,0.98,0.26,63
86,сервіс_86_84,0.97,0.19,59
86,сервіс_86_85,0.92,0.31,77
86,сервіс_86_86,0.98,0.42,87
86,сервіс_86_87,0.91,0.16,85
86,сервіс_86_88,0.96,0.1,67
86,сервіс_86_89,0.91,0.25,72
86,сервіс_86_90,0.99,0.22,80
87,сервіс_87_1,0.94,0.32,53
87,сервіс_87_2,0.92,0.31,59
87,сервіс_87_3,0.95,0.32,73
87,сервіс_87_4,0.86,0.47,54
87,сервіс_87_5,0.87,0.38,81
87,сервіс_87_6,0.87,0.46,75
87,сервіс_87_7,0.89,0.31,93
87,сервіс_87_8,0.88,0.41,75
87,сервіс_87_9,0.97,0.2,61
87,сервіс_87_10,0.91,0.29,52
87,сервіс_87_11,0.93,0.12,68
87,сервіс_87_12,0.93,0.13,51
87,сервіс_87_13,0.94,0.17,55
87,сервіс_87_14,0.86,0.28,73
87,сервіс_87_15,0.99,0.49,94
87,сервіс_87_16,0.86,0.14,58
87,сервіс_87_17,0.92,0.13,68
87,сервіс_87_18,0.94,0.28,82
87,сервіс_87_19,0.9,0.4,66
87,сервіс_87_20,0.94,0.49,88
87,сервіс_87_21,0.94,0.12,99
87,сервіс_87_22,0.88,0.34,85
87,сервіс_87_23,0.89,0.43,90
87,сервіс_87_24,0.93,0.3,56
87,сервіс_87_25,0.99,0.15,78
87,сервіс_87_26,0.89,0.36,79
87,сервіс_87_27,0.95,0.27,84
87,сервіс_87_28,0.98,0.12,94
87,сервіс_87_29,0.92,0.47,85
87,сервіс_87_30,0.91,0.35,94
87,сервіс_87_31,0.96,0.28,69
87,сервіс_87_32,0.92,0.36,98
87,сервіс_87_33,0.87,0.22,60
87,сервіс_87_34,0.94,0.21,74
87,сервіс_87_35,0.91,0.38,80
87,сервіс_87_36,0.94,0.18,98
87,сервіс_87_37,0.87,0.42,82
87,сервіс_87_38,0.94,0.32,86
87,сервіс_87_39,0.88,0.44,92
87,сервіс_87_40,0.86,0.17,67
87,сервіс_87_41,0.96,0.24,68
87,сервіс_87_42,0.93,0.44,65
87,сервіс_87_43,0.93,0.12,57
87,сервіс_87_44,0.85,0.48,55
87,сервіс_87_45,0.92,0.35,66
87,сервіс_87_46,0.96,0.28,73
87,сервіс_87_47,0.87,0.19,98
87,сервіс_87_48,0.94,0.23,61
87,сервіс_87_49,0.98,0.34,74
87,сервіс_87_50,0.99,0.22,57
87,сервіс_87_51,0.95,0.28,72
87,сервіс_87_52,0.93,0.33,68
87,сервіс_87_53,0.86,0.22,87
87,сервіс_87_54,0.87,0.24,71
87,сервіс_87_55,0.88,0.29,58
87,сервіс_87_56,0.98,0.39,53
87,сервіс_87_57,0.89,0.4,57
87,сервіс_87_58,0.92,0.38,66
87,сервіс_87_59,0.98,0.32,93
87,сервіс_87_60,0.99,0.13,99
87,сервіс_87_61,0.9,0.35,60
87,сервіс_87_62,0.92,0.39,59
87,сервіс_87_63,0.92,0.38,97
87,сервіс_87_64,0.93,0.42,52
87,сервіс_87_65,0.94,0.32,75
87,сервіс_87_66,0.94,0.2,90
87,сервіс_87_67,0.97,0.14,69
87,сервіс_87_68,0.92,0.43,73
87,сервіс_87_69,0.86,0.35,59
87,сервіс_87_70,0.87,0.18,95
87,сервіс_87_71,0.88,0.49,87
87,сервіс_87_72,0.93,0.12,98
88,сервіс_88_1,0.88,0.22,92
88,сервіс_88_2,0.88,0.43,86
88,сервіс_88_3,0.9,0.12,80
88,сервіс_88_4,0.87,0.5,59
88,сервіс_88_5,0.98,0.21,97
88,сервіс_88_6,0.86,0.31,89
88,сервіс_88_7,0.94,0.29,91
88,сервіс_88_8,0.89,0.22,52
88,сервіс_88_9,0.92,0.36,99
88,сервіс_88_10,0.97,0.1,98
88,сервіс_88_11,0.89,0.41,57
88,сервіс_88_12,0.88,0.46,64
88,сервіс_88_13,0.91,0.41,68
88,сервіс_88_14,0.88,0.21,90
88,сервіс_88_15,0.87,0.34,59
88,сервіс_88_16,0.89,0.13,78
88,сервіс_88_17,0.93,0.3,61
88,сервіс_88_18,0.97,0.17,66
88,сервіс_88_19,0.86,0.49,65
88,сервіс_88_20,0.87,0.2,95
88,сервіс_88_21,0.97,0.15,98
88,сервіс_88_22,0.96,0.44,85
88,сервіс_88_23,0.96,0.25,65
88,сервіс_88_24,0.92,0.29,97
88,сервіс_88_25,0.97,0.28,50
88,сервіс_88_26,0.92,0.38,77
88,сервіс_88_27,0.95,0.21,66
88,сервіс_88_28,0.98,0.45,51
88,сервіс_88_29,0.92,0.33,100
88,сервіс_88_30,0.95,0.4,67
88,сервіс_88_31,0.86,0.29,99
88,сервіс_88_32,0.88,0.37,66
88,сервіс_88_33,0.87,0.19,64
88,сервіс_88_34,0.89,0.15,94
88,сервіс_88_35,0.87,0.32,66
88,сервіс_88_36,0.97,0.2,74
88,сервіс_88_37,0.86,0.3,66
88,сервіс_88_38,0.88,0.16,100
88,сервіс_88_39,0.89,0.39,84
88,сервіс_88_40,0.91,0.47,78
88,сервіс_88_41,0.95,0.36,57
88,сервіс_88_42,0.96,0.2,83
88,сервіс_88_43,0.93,0.14,70
88,сервіс_88_44,0.95,0.36,78
88,сервіс_88_45,0.91,0.3,90
88,сервіс_88_46,0.89,0.4,91
88,сервіс_88_47,0.92,0.31,60
88,сервіс_88_48,0.92,0.3,62
88,сервіс_88_49,0.96,0.32,86
88,сервіс_88_50,0.92,0.11,71
88,сервіс_88_51,0.92,0.12,72
88,сервіс_88_52,0.97,0.12,52
88,сервіс_88_53,0.92,0.3,53
88,сервіс_88_54,0.93,0.37,78
